"Always Xtra Protection Extra Long Daily Liners, 92 Ct",$6.94,4.6,671 ratings,"For light days or as back up for period leaks, try Always Xtra Protection Daily Liners Extra Long for all-day comfort. These pantiliners keep you five times drier thanks to a LeakGuard Core and RapidDry protection. With their super soft material, Always Xtra Protection Daily Liners Extra Long is comfortable to wear every day of the month. vs. Always Thin Daily Liners . Always Xtra Protection Extra Long Daily Liners, 92 Ct: Always Xtra Protection Daily Liners protect with LeakGuard Core + RapidDry to help keep you 5X drier (vs. Always Thin Daily Liners) Ideal for light days, tampon back up or daily freshness Dual layer design with absorbing core locks away leaks Edge-2-Edge Adhesive helps keep the panty liner in place Always' best coverage pantiliners with 25% more coverage (vs. Always Xtra Protection Daily Liners Regular) Always pantiliners give you the level of protection that's right for you"
"ACT Kids Anticavity Fluoride Rinse (16.9 Oz, Bubblegum Blowout)",$3.94,4.8,150 ratings,"Help prevent cavities, strengthen teeth and freshen breath with ACT Kids Anticavity Fluoride Rinse With Accurate Dosing Cup, Alcohol Free, Bubble Gum Blowout, a once-daily mouth rinse formulated to help improve kids' oral hygiene. This ACT Mouth Rinse contains the maximum strength of fluoride available in rinse form without a prescription and is shown to help prevent tooth decay and strengthen teeth. ACT Anticavity Mouthwash for Kids contains no alcohol. Best of all, it comes with an accurate dosing cup for less mess. When it comes to happy smiles, trust the No. 1 dentist recommended kids' brand*. *Among mouth rinses  ACT Kids Anticavity Fluoride Rinse (16.9 Oz, Bubblegum Blowout) Contains one (1) 16.9 fluid ounce bottle of ACT Kids Anticavity Fluoride Rinse With Accurate Dosing Cup, Alcohol Free, Bubble Gum Blowout ZERO ALCOHOL: This ACT Oral Care Product is an alcohol-free mouthwash STRENGTHENS TEETH: This ACT Kids Mouthwash helps strengthen teeth ACCURATE DOSING CUP: Get the right dose of fluoride with the easy-to-use dosing meter DENTIST RECOMMENDED BRAND: ACT Fluoride Mouthwash is the #1 dentist recommended kids' brand FOR AGES 6 & UP: ACT Fluoride Mouthwash is for adults and kids ages 6 and up"
"Dial for Men Hair + Body Wash, Hydro Fresh, 32 Ounce",$6.47,4.7,94 ratings,"Energize your skin with a raging waterfall of ultra-hydrated freshness with Dial for Men Hydro Fresh rejuvenating body wash for men. It?s fortified with Clean Rinsing Technology to leave your skin smooth and fresh. HAIR AND BODY WASH: Has dual action formula: cleans your hair and body. Leaves skin feeling fresh and clean. MOISTURE BALANCE TECHNOLOGY: Moisturizing ? Clean Rinsing - Rich Lather: Leaves Skin feeling clean, cool and smelling fresh. CLEAN RINSING FORMULAS: Developed to rinse clean, which leaves skin hydrated without a filmy residue. WASHES AWAY BACTERIA: Dial Body Wash is good for everyday washing and is formulated to wash away bacteria, keeping you feeling fresh and clean. DEVELOPED FOR MEN: A masculine smelling clean with hints of greens and fruity scents"
"Always Xtra Protection Extra Long Daily Liners, 92 Ct",$6.94,4.6,671 ratings,"For light days or as back up for period leaks, try Always Xtra Protection Daily Liners Extra Long for all-day comfort. These pantiliners keep you five times drier thanks to a LeakGuard Core and RapidDry protection. With their super soft material, Always Xtra Protection Daily Liners Extra Long is comfortable to wear every day of the month. vs. Always Thin Daily Liners . Always Xtra Protection Extra Long Daily Liners, 92 Ct: Always Xtra Protection Daily Liners protect with LeakGuard Core + RapidDry to help keep you 5X drier (vs. Always Thin Daily Liners) Ideal for light days, tampon back up or daily freshness Dual layer design with absorbing core locks away leaks Edge-2-Edge Adhesive helps keep the panty liner in place Always' best coverage pantiliners with 25% more coverage (vs. Always Xtra Protection Daily Liners Regular) Always pantiliners give you the level of protection that's right for you"
"Equate Maxi Pads with Aloe, Moderate, Super, 48 Count",$3.76,4.6,744 ratings,"Stay comfortable throughout the day with these Equate Maxi Pads with Aloe. They're designed to make it easier for you to get through heavy flow days. The absorbent core in these Equate pads helps lock away liquid to prevent leaks, while the Omni-OdorGuard feature controls odors. Each one is individually wrapped for your convenience so you can take one or a few with you when you go out. These super-absorbent pads come in a handy 48-count pack or a jumbo extra value 288 pack. The soft cotton cover makes the pads comfortable to wear. Making the right health decisions can be challenging. With a complete range of products and simple solutions, Equate allows you to take care of your family with confidence. Equate Super Multi-Channel Maxi Pads, 48-Count: Maxi pads feature cotton-soft cover for extra comfort and protection Absorbent core helps manage flow better Easy to use, simple to remove Designed for heavy flow days to help keep you dry and confident Super-absorbent pads are over 1 longer than the manufacturer's regular multi-channel maxi Profiled shape helps to make the fit secure and comfortable Adhesive prevents shifting Omni-OdorGuard prevents odors from escaping Equate pads come in packs of 48 or 288"
"ChapStick Skin Protectant Lip Balm, Original, 3 Count",$2.94,4.7,185 ratings,"Want the best in moisturizing care for your lips? Choose ChapStick Lip Moisturizer, the trusted lip care brand for more than 125 years. This protective lip balm features an ultra-hydrating formula, with 11 moisturizing ingredients including Aloe and Vitamin E. Plus, it provides SPF 12 sun protection, so you can enjoy all your outdoor activities without the worry of dry lips. ChapStick Lip Moisturizer glides on smoothly and evenly, delivering long-lasting relief for dry skin. Whether you prefer Original flavor or sweet and tangy Green Apple, you'll love the soft, supple, silky feel of ChapStick Lip Moisturizer. ChapStick - Skincare for Lips. Includes 3 regular-size (0.15 oz.) tubes of ChapStick Lip Moisturizer Original flavor Fan-favorite flavors include Classic Original, Cool Mint and the latest addition Black Cherry. ChapStick Moisturizer 2-in-1 lip care delivers broad spectrum SPF15 sunscreen protection. ChapStick Moisturizer's ultra-hydrating formula provides up to 8-hours of moisture with ingredients like Aloe and Vitamin E ChapStick Moisturizer is non-tinted and paraben free. To help prevent and temporarily protect chafed, chapped or cracked lips, apply ChapStick liberally as needed. For full product usage directions, please refer to the product label. ChapStick fans can keep up with the latest product"
"Equate Options Incontinence Pads for Women, Light, Regular, 34 Count",$3.46,4.6,295 ratings,"Do you experience bladder leakage while laughing, coughing, exercising or simply laying down? Live life fully with the smartest choice for bladder protection: Equate Options Bladder Control Pads. This product features a cotton enhanced design that offers comfort, protection and skin health. Its SupremeSoft topsheet improves use by reducing friction against the skin. These incontinence pads for women are also made with Odor Seal & Secure Technology, which prevents undesirable smells from forming. The soft side shields provide added protection. Its super absorbent core locks in wetness to avoid any embarrassing leaks to help you always feel confident. Making the right health decisions can be challenging. With a complete range of products, Equate allows you to take care of your family with ease and confidence. Make the smart choice with Equate, the bladder protection you can depend on. Equate?s trusted bladder protection offers a new level of comfort, protection and skin health Cotton enhanced? SupremeSoft Later helps to reduce friction against the skin for a comfortable feel Odor Seal & Secure Technology helps to neutralize odors and keep you feeling fresh Equate pads offer a new level of skin health with the SkinFresh Breathable Layer? that allows perspiration to escape to help keep your skin cool Soft side shields for added protection Equate Options pads are individually wrapped for convenience and discretion"
Dove Antiperspirant Deodorant Fresh 2.6 oz,$2.98,4.4,800 ratings,"Dove Invisible Solid Antiperspirant Deodorant Fresh 2.6 oz is a gentle antiperspirant deodorant stick that leaves you with a light, fresh fragrance that keeps you protected from sweat for up to 24 hours. This Dove Invisible Solid antiperspirant deodorant has an alcohol (ethanol) free formula and contains Dove ¼ moisturizers for great underarm care. After a few uses, you'll notice that your underarm skin looks and feels softer and smoother. Dove Fresh won't leave your skin or clothes with frustrating white antiperspirant deodorant marks, either. For a fresh, clean start to the morning, try this fresh-scented antiperspirant deodorant. This stick deodorant glides on easily for the reassurance of antiperspirant protection that lasts from dawn to dusk and beyond for up to 24 hours, in fact. For the best results, apply this Dove antiperspirant deodorant stick after showering or bathing. Swipe the antiperspirant deodorant stick up and down cool, dry underarms two or three times until an even layer has been applied. After a few uses, your underarm skin will look and feel softer and smoother while your clothes are protected from white marks. At Dove, our vision is of a world where beauty is a source of confidence, and not anxiety. So, we are on a mission to help the next generation of women develop a positive relationship with the way they look helping them raise their self-esteem and realize their full potential. Dove Antiperspirant Deodorant Fresh 2.6 oz: Dove Invisible Solid Antiperspirant Deodorant Fresh 2.6 oz, provides up to 24 hours of antiperspirant protection Contains Dove ¼ moisturizers for great underarm care Easy-to-use stick deodorant Light, fresh fragrance 0% alcohol (ethanol) formula helps underarms recover from shaving irritation Dove antiperspirant deodorant glides on easily"
Rave Unscented Hairspray 11 oz. Aerosol Can,$1.97,4.7,230 ratings,"Now with ClimaShield? for extra humidity protection. The signature hold you love combined with new anti-humidity formula, Rave with ClimaShield? keeps hair in place and your style in control. Vitamin-enhanced formula lightly conditions hair and boosts body, without being stiff or sticky. Created with ClimaShield? technology and UV blocker, Rave now not only provides durable hold you expect for both curly and straight hair but also delivers maximum performance at high humid conditions* as well as minimizes the effect of static electricity. So you can be prepared for whatever mother nature throws your way--rain or shine--in hot or cold weather. Product Features Now with ClimaShield? for extra humidity protection Hold your style rain or shine Firm style control Contains no CFC's   www.ravehair.com"
"Equate Beauty Diabetic Lotion Dry Skin Therapy, 13 oz",$4.92,4.7,499 ratings,"Enjoy the soothing sensation of Equate Beauty Diabetic Lotion Dry Skin Therapy and rejuvenate your dry skin to its natural soft and glowing look. Having diabetes can often lead to the development of rough and uncomfortable skin, but with its unique blend of intensive moisturizers and nutrients, you can experience relief from your dry skin-related discomfort. The lotion forms a long-lasting protective layer of moisture when applied to the dry, problematic areas on your skin. It is non-greasy, hypoallergenic, dermatologist-tested, fragrance-free and paraben-free to ensure you that you're using only the best ingredients to restore your dry skin. Getting your skin back to its natural look is quick and simple with Equate Beauty Diabetic Lotion Dry Skin Therapy. Equate Beauty understands that beauty isn't just skin deep. With a large selection of the latest beauty products Equate Beauty helps you be your best you. Equate Beauty Diabetic Lotion Dry Skin Therapy, 13 oz: Treats problematic skin Hydrates, moisturizes and soothes while nourishing dry, flaky skin Non-greasy hypoallergenic formula Fragrance- and paraben-free Dermatologist tested Compare to Gold Bond Ultimate Hydrating Lotion Diabetics Dry Skin Relief"
"Listerine Cool Mint Antiseptic Mouthwash for Bad Breath, Mint 500 mL",$3.97,4.8,1349 ratings,"Protect your mouth from germs and get fresh breath with the LISTERINE Cool Mint Antiseptic Mouthwash. Accepted by the American Dental Association (ADA), this germ-killing mouthwash for bad breath is clinically shown to reduce plaque 52 percent more and reduce gingivitis 21 percent more than brushing and flossing alone. Adding a 30-second rinse of this refreshing mint mouthwash to your morning and evening oral hygiene routines is all it takes to get 24-hour germ protection against those that cause bad breath, plaque, and gingivitis. LISTERINE Cool Mint Antiseptic Mouthwash leaves your mouth feeling intensely clean when used as part of a regular oral hygiene routine. LISTERINE Cool Mint Antiseptic Mouthwash for Bad Breath, Mint 500 ml: Bottle of LISTERINE Antiseptic Oral Care Mouthwash in Cool Mint flavor for a deeper clean Oral care formula is clinically proven to kill germs that cause bad breath, plaque and gingivitis Mouthwash accepted by American Dental Association (ADA) to be safe and effective for oral care use Antiseptic mouthwash for bad breath with refreshing flavor offers 24-hour protection against germs Clinically shown to reduce more plaque and gingivitis than brushing and flossing alone Get the germ-killing benefits by rinsing full strength for 30 seconds both morning and night Infused with intense Cool Mint flavor, use this mouthwash for a deeper clean and fresher breath"
"ACT Restoring Anticavity Mouthwash (33.8 Oz, Mint Burst)",$5.54,4.5,95 ratings,"Help protect your teeth from weakening enamel and tooth decay with ACT Restoring Zero Alcohol Fluoride Mouthwash, Strengthens Tooth Enamel, Mint Burst. This mouth rinse is designed to help strengthen tooth enamel, remineralize soft spots, prevent cavities and freshen breath. In fact, anticavity rinses like ACT Restoring Mouthwash are up to 70% more effective at reducing cavities versus brushing with a fluoride toothpaste alone. This ACT Restoring Mouthwash comes in a Mint Burst flavor and is an alcohol-free mouthwash. When it comes to strong smiles, trust the No. 1 dentist recommended fluoride brand*. *Among mouth rinses  ACT Restoring Anticavity Mouthwash (33.8 Oz, Mint Burst) Contains one (1) 33.8 fluid ounce bottle of ACT Restoring Zero Alcohol Fluoride Mouthwash Mint Burst Flavor ZERO ALCOHOL: This ACT Oral Care Product is an alcohol-free mouthwash 4 BENEFITS IN 1: This fluoride mouthwash is designed to strengthen tooth enamel, remineralize soft spots, help prevent tooth decay and freshen breath SMILE STRONG: Anticavity rinses like ACT Restoring Mouthwash can help reduce cavities up to 70% more than brushing with a fluoride toothpaste alone DENTIST RECOMMENDED BRAND: ACT Fluoride Mouthwash is the #1 dentist recommended fluoride brand* FOR AGES 6 & UP: ACT Fluoride Mouthwash is for adults and kids ages 6 and up"
Dove Body Wash Deep Moisture 22 oz 2 Count,$10.88,4.7,5800 ratings,"Looking for a skin cleanser that helps you get soft skin that looks healthy and well-cared for? The #1 dermatologist recommended body wash, Dove Deep Moisture Body Wash gives you instantly soft skin and lasting nourishment after just one shower. Dove body wash is sulfate free with a mild, pH-balanced formula, making it a great body wash for dry skin, unlike typical bath soap or shower gel. This moisturizing body wash uses Dove Moisture Renew Blend, a combination of skin-natural nourishers and plant-based moisturizers. The lipids and glycerin in our formula absorb deeply into the top layers of skin, where they get right to work! This blend of moisturizing ingredients is proven to work with your skin to nourish it, so it can maintain and create new moisture.For best results, squeeze the moisturizing body wash into your hand or onto a shower pouf and work it into a rich lather. Massage it over your skin, concentrating on areas that feel a little drier than usual. Rinse off, revealing soft, smooth skin. Made with 100% gentle cleansers, Dove Body Wash is gentle to skins microbiome, its living protective layer. It creates a rich lather that moisturizes and replenishes skin while also leaving it cleansed and feeling cared for.With naturally derived cleansers and skin-natural nutrients, we care about what goes into our body wash. Dove sulfate-free body wash is #1 dermatologist recommended and microbiome gentle. Dove care goes further than moisturizing body wash with PETA Cruelty-Free certification and 100% recycled plastic bottles.At Dove, our vision is of a world where beauty is a source of confidence, and not anxiety. So, we are on a mission to help the next generation of women develop a positive relationship with the way they lookreaching over of a billion young people with self-esteem education by 2030.We are committed to a landmark new initiative as part of our 2025 commitment to reduce plastic wastereducing over 20,500 metric tons of virgin plastic annually by making the iconic beauty bar packaging plastic-free globally, launching new 100% recycled plastic bottles and trialing a new refillable deodorant format that radically reduces plastic use. As one of the largest beauty brands in the world, we are revealing an agenda-setting commitment to tackle the global beauty industrys plastic waste issue. Dove Body Wash Deep Moisture 22 oz 2 Count Out of Hand Soap? Dove Deep Moisture Body Wash is Just As Effective for Cleaning Hands! MILD AND PH-BALANCED: Dove body wash includes Moisture Renew Blend—a combination of skin-natural nourishers and plant-based moisturizers that absorb deeply into the top layers of skin. #1 DERMATOLOGIST RECOMMENDED BODY WASH: Nourishes skin with a rich, creamy formula, leaving your skin softer than a shower gel can. Plus, it’s an Allure Best of Beauty Award Winner for Body Wash. THOUGHTFULLY MADE: This body wash is PETA-certified cruelty-free and made in 100% recycled plastic bottles, so you can feel good about switching from everyday shower soap to Dove body wash. PLANT-BASED MOISTURIZER: Naturally derived cleansers and skin-natural nutrients, creamy body wash from Dove is microbiome gentle, so you’ll get beautifully nourished while maintaining healthy skin. CARE AS YOU CLEAN: The cleansing efficacy and care you need, all in one product."
"Johnson's Head-To-Toe Tearless Gentle Baby Wash & Shampoo, 27.1 fl. oz",$5.92,4.7,1460 ratings,"Gentle enough for newborns and good for the whole family, Johnson's Head-To-Toe Baby Wash & Shampoo helps make bath time bonding time with your baby. This ultra-mild baby bath wash & shampoo is pediatrician-tested and pH-balanced to baby skin and washes away 99.9% of germs. Containing over 90 percent ingredients of natural origin,* this sulfate-free baby shampoo and cleanser is gentle enough to cleanse baby's sensitive skin. The Johnson's No More Tears formula makes this baby wash tear-free and as gentle to your baby's eyes as pure water. This baby body wash and hair shampoo contains no harsh fragrances, parabens, phthalates, or dyes & Johnson's does not test on animals. Apply the hypoallergenic baby wash & shampoo with warm water using your hand or a washcloth, gently lather, rinse, and follow with a gentle massage using Johnson's Head to Toe Baby Lotion.*Based on average cumulative volume of ingredients in Johnson's Head-To-Toe wash & shampoo, using ISO DIS 16128 (water included). Bottle of Johnson's baby body wash and hair shampoo for baby's sensitive skin and hair Gently cleanses and washes away 99.9% of germs on your newborn baby's sensitive skin Sulfate-free baby bath wash maintains your baby's natural skin moisture barrier Johnson's No More Tears tear-free formula is as gentle to the eyes as pure water Over 90% of the ingredients in this gentle baby wash & shampoo are of natural origin Pediatrician-tested baby bath cleanser is pH-balanced to baby skin and not tested on animals Hypoallergenic and free of harsh fragrances, parabens, phthalates, sulfates, and dyes To use, apply the gentle wash & shampoo to your baby with warm water, lather & rinse"
Dove Body Wash Sensitive Skin 22 oz 2 Count,$10.88,4.6,2459 ratings,"If you have sensitive skin, you know that it needs special care &mash; and how much of a relief it is to find a body wash that does just that. Like the Dove Sensitive Skin Body Wash, a fragrance-free, hypoallergenic body wash that is dermatologist recommended and gives you instantly soft skin and lasting nourishment. A sulfate-free body wash, this gentle skin cleanser uses Dove Moisture Renew Blend technology, a combination of skin-natural nourishers and plant-based moisturizers. The lipids and glycerin in our formula absorb deeply into the top layers of skin, where they get right to work. This proprietary blend of moisturizing ingredients is proven to work with your skin to nourish it, so it can maintain and create new moisture. For best results, squeeze the sensitive skin body wash into your hand or onto a shower pouf and work it into a rich lather. Massage it over your skin, concentrating on areas that feel a little drier than usual. Rinse off, revealing soft, smooth skin. Made with 100 percent gentle cleansers, Dove Body Wash is gentle to skin's microbiome, its living protective layer. It creates a rich lather that moisturizes and replenishes skin while also leaving it cleansed and feeling cared for. With naturally derived cleansers and skin-natural nutrients, we care about what goes into our body wash. Dove care goes further than sensitive skin body wash with PETA Cruelty-Free certification and 100 percent recycled plastic bottles. At Dove, our vision is of a world where beauty is a source of confidence, and not anxiety. So, we are on a mission to help the next generation of women develop a positive relationship with the way they look—reaching over ¼ of a billion young people with self-esteem education by 2030. We are committed to a landmark new initiative as part of our 2025 commitment to reduce plastic waste—reducing over 20,500 metric tons of virgin plastic annually by making the iconic beauty bar packaging plastic-free globally, launching new 100 percent recycled plastic bottles and trialing a new refillable deodorant format that radically reduces plastic use. As one of the largest beauty brands in the world, we are revealing an agenda-setting commitment to tackle the global beauty industry's plastic waste issue. Dove Body Wash Sensitive Skin 22 oz 2 Count: Out of Hand Soap? Dove Sensitive Skin Body Wash is Just As Effective for Cleaning Hands MILD AND PH-BALANCED: Dove body wash includes Moisture Renew Blend—a combination of skin-natural nourishers and plant-based moisturizers that absorb deeply into the top layers of skin Dove sensitive skin pampers sensitive skin with a rich, luxurious formula, leaving your skin softer than a shower gel THOUGHTFULLY MADE: Our body wash is PETA-certified, cruelty-free and made in 100 percent recycled bottles, so you can feel good about switching from your everyday shower soap to Dove paraben-free body wash PLANT-BASED MOISTURIZER: With naturally derived cleansers and skin-natural nutrients, this Dove body wash is microbiome gentle, so you’ll get beautifully nourished while maintaining healthy skin CARE AS YOU CLEAN: The cleansing efficacy and care you need, all in one product"
"Assurance Incontinence Underwear for Women, Maximum, Small/Medium, 40 Ct",$15.74,4.7,1336 ratings,"Assurance Underwear offers you discreet and comfortable protection. This women's disposable underwear offers maximum absorbency that locks away moisture keeping you dry. It is specifically designed and fitted for women; the Comfort Shape Protection offers a soft and discreet fit. The Contour Core allows a better fit for between the legs. The breathable material allows you to stay cool and happy. The Odor Guard helps to keep the odor from forming. They come individually wrapped for convenient and discreet access in your purse, gym bag, or glove compartment in your car. This underwear can be worn day or night. The size S/M are made to fit a waist of 28 to 40 in diameter. The Assurance Underwear provides you with the comfort and protection you need. With a full range of product, Assurance lets you feel comfortable and dry while living your active, on-the-go lifestyle. Assurance Incontinence Underwear for Women, Maximum, Small/Medium, 40 Ct: Fits a waist of 28 to 40 in diameter Comfort Shape Protection offers a discreet and soft fit Offers maximum absorbency Breathable material allows you to stay cool and comfortable Odor Guard helps to keep odor from forming Put in your purse, gym bag or glove compartment for easy access"
"Colgate Max Fresh Toothpaste with Mini Breath Strips, Cool Mint - 6.0 Ounce (3 Pack)",$5.92,4.8,302 ratings,"You can breathe confidently with Colgate Max Fresh Toothpaste with Breath Strips and a great Cool Mint flavor. Our unique toothpaste formula is packed with hundreds of mini breath strips and unleashes a powerful rush of freshness for long-lasting fresh breath. Colgate Max Fresh Toothpaste with Breath Strips invigorates your brushing experience and leaves your breath feeling fresh for hours. Plus, it fights cavities and whitens teeth leaving you with a healthy smile. Colgate Max Fresh Toothpaste with Mini Breath Strips, Cool Mint - 6.0 Ounce (3 Pack): Freshness That Lasts for Hours Packed with Hundreds of Mini Breath Strips Fluoride Toothpaste to Fight Cavities Whitens Teeth by Removing Surface Stains Sugar Free, Gluten Free Cool Mint Flavor"
(2 pack) Q Tips Original Cotton Swabs 500 count,$5.88,5.0,2 ratings,"Q-tips cotton swabs are the ultimate home and beauty tool. With the softest cotton at each end of the gently flexible stick, Q-tips cotton swabs are perfect for a variety of uses. Use our cotton swabs to meet your individual needs; Q-tips are suitable for use in many areas, including beauty (apply or remove eyeliner and eye shadow), baby care (delicately care for sensitive areas), home and electronics (clean and dust hard-to-reach spaces), or first aid (gently apply ointments and creams). Our paper sticks are sourced from sustainable forests, and our cotton swabs are made with 100% pure cotton. Q-tips cotton swabs are biodegradable when composted, and our packaging is recyclable.The ?Q? stands for ?Quality,? something we?ve stood by since we were founded by Leo Gerstenzang in 1923. We?re proud of our history, commitment to the environment, and legacy of softness and quality. Today, Q-tips cotton swabs are the leading cotton swab brand and have been trusted for superior quality, versatility, and value for more than 85 years.Make sure to try our other products, including Q-tips Precision Tips and Q-tips Anti-Microbial Cotton Swabs. We?re also thrilled to announce our Q-tip Beauty Rounds, premium quality cotton pads for a wide range of beauty needs. Q Tips Original Cotton Swabs 500 count Q-Tips Cotton Swabs are the ultimate home, hygiene, and beauty tool. The soft cotton buds on Q-tips Cotton Swabs are made with 100% cotton, and the paper sticks are sourced from sustainable forests. Use a Q-tip Cotton Swab as an ear cleaner (the cotton pads make perfect ear swabs) or as a beauty tool. The soft cotton sticks are delicate enough for sensitive jobs like baby hygiene; use a Q-tip to clean around your newborn's belly button or around your baby's nose. Q-tips cotton swabs are also great for cleaning electronics; the cotton tipped applicators are perfect for dusting between the keys on computer keyboards or cleaning out phone ports. Q-tips Cotton Swabs are biodegradable when composted, and all our packaging is recyclable."
"Depend Fit-Flex Incontinence Underwear for Women, Maximum Absorbency, Large, Light Pink, 52 Count (2 Packs of 26)",$39.99,4.5,3056 ratings,"Depend Fit-Flex Women’s Incontinence Underwear provides Your Best Comfort and Protection Guaranteed.* In a feminine light pink color and three designs, this disposable underwear is ideal for bladder incontinence. Material absorbs instantly, locking in wetness and odors, helping you stay dry and worry-free as you go about your day. The SureFit waistband helps keep the brief in place and provides a comfortable, underwear-like fit. The form-fitting elastic strands give the underwear a smooth, discreet fit under clothing, unlike bulky adult diapers. Incontinence or postpartum underwear is unscented, latex-free and lotion-free. Underwear is soft, quiet and breathable. Depend FIT-FLEX for Women in Maximum Absorbency is available in four sizes - size small (24-30 inch waist), size medium (31-37 inch waist), size large (38-44 inch waist) and size extra-large (45-64 inch waist). Depend adult incontinence supplies always ship in a discreet box and are FSA-eligible in the U.S. Packaging may vary from images shown.*If you're not completely satisfied with the fit of your Depend, we can help. Purchase by 3/1/21. Mail in by 3/15/21. Online access required. Limit 1 per household. Original receipt/UPC required. Restrictions apply. See Depend website for details. Incontinence underwear with maximum absorbency, odor control and soft, flexible fabric is Your Best Comfort and Protection Guaranteed* Always absorbent material keeps you dry and protected from bladder leaks SureFit waistband helps keep brief in place for a comfortable, underwear-like fit Very soft, incontinence or postpartum, underwear has a smooth discreet fit, unlike bulky adult diapers; beautiful light pink color and 3 feminine designs 4 sizes available (S: 24-30"" waist, M: 31-37"" waist, L: 38-44"" waist, XL: 45-64"" waist) Depend adult incontinence products always ship in a discreet box; FSA-eligible in the U.S.; Packaging may vary from image shown 52 disposable underwear (ships as 2 packs of 26)"
"Equate, Miconazole Vaginal Antifungal 3-Day Treatment, 200 mg",$5.97,4.3,228 ratings,"Deal with itchy skin problems fast with Equate Miconazole cream. This product is specially formulated to treat most yeast infections in three days. This Miconazole cream contains 200mg per treatment to get rid of discomfort and itchiness fast. It is made to effectively cure most vaginal yeast infections while providing immediate relief of symptoms. The Equate three-day treatment Miconazole pack contains three suppositories and one tube of 200mg external vulvar cream for easy application and quick results. It compares to Monistat 3. This product is suited for adults and children 12 years of age and over. To use, insert one suppository at bedtime for three nights in a row. Throw the applicator away after use. Get the relief you need with Equate Miconazole Vaginal Antifungal Treatment. Making the right health decisions can be challenging. With a complete range of products and simple solutions, Equate allows you to take care of your family with confidence. Equate, Miconazole Vaginal Antifungal 3-Day Treatment, 200 mg: Vaginal antifungal cream effectively treats most yeast infections 1 pack contains 3-day treatment Miconazole of 200mg external vulvar cream 3 suppositories provide easy application Miconazole cream gets rid of discomfort and itchiness fast For adults and children 12 years of age and older Treats vaginal yeast infections; relieves external itching and irritation Stop using if symptoms do not get better in 3 days or if symptoms last more than 7 days Insert 1 suppository into the vagina at bedtime for 3 nights in a row; throw applicator away after use Use a small amount of cream to apply on the itchy and irritated skin outside"
"Jergens Ultra Healing Extra Dry Skin Moisturizing Lotion, 32 oz",$7.61,4.6,1321 ratings,"Jergens Ultra Healing Extra Dry Skin Moisturizing Lotion revitalizes, nourishes and heals extremely dry skin from the inside and out. Featuring some of the most effective moisturizing ingredients, Vitamins C, E, and B5, this fast-absorbing lotion locks in ultra-moisture for 24-hour relief from dryness. With continual use of Jergens Ultra Healing Moisturizer, skin is nourished from within and looks visibly healthier over time. Jergens Ultra Healing Extra Dry Skin Moisturizing Lotion, 32 oz: Jergens skin moisturizer repairs and heals extra dry skin Vitamin C, E, and B5 moisturize and hydrate skin to lock in ultra moisture for 24-hour relief Penetrates 5 layers of skin to reduce dryness at the source Can be used on your whole body Dermatologist tested"
Dove Moisturizing Beauty Bar Sensitive Skin 3.75 oz 10 Bars,$10.88,4.7,1508 ratings,"Dove Sensitive Skin Beauty Bar combines classic Dove cleansers and ¼ moisturizing cream in an unscented, hypoallergenic bar that is gentle enough for sensitive skin. Dermatologist recommended and suitable for daily use, it can be used as a hand soap, gentle facial cleanser and body soap. Proper sensitive-skin care depends on having a cleanser that truly cares for your skin and won’t dry it out like an ordinary soap can. Washing with regular soap can cause skin to feel dry and tight. What makes Dove different? It’s the combination of gentle cleansers and moisturizing ingredients that help to nourish skin. With unscented, hypoallergenic cleansers and 1/4 moisturizing cream, Dove Beauty Bar can be used as a face cleanser, as well as a gentle cleanser for your body and hands, leaving you with instantly soft skin and lasting nourishment. The secret to beautiful skin is moisture, and no other bar soap hydrates skin better than Dove. That’s because Dove isn’t a soap; it’s a Beauty Bar. At Dove, our vision is of a world where beauty is a source of confidence, not anxiety. That’s why we are on a mission to help the next generation of women develop a positive relationship with the way they look—helping them raise their self-esteem and realize their full potential. We are committed to a landmark new initiative as part of our 2025 commitment to reduce plastic waste—reducing more than 20,500 tons of virgin plastic yearly by making the iconic beauty bar packaging plastic-free globally, launching new 100 percent recycled plastic bottles and creating a new refillable deodorant format that radically reduces plastic use. As one of the largest beauty brands in the world, we are revealing a commitment to tackle the global beauty industry’s plastic waste issue. Dove Moisturizing Beauty Bar Sensitive Skin 3.75 oz 10 Bars: GENTLE ON SENSITIVE SKIN: Nourish and pamper your skin with Dove Sensitive Skin Beauty Bar. With its unscented and hypoallergenic formula, it gently cleanses for softer skin than ordinary bar soap MILD AND MOISTURIZING: Help maintain your skin’s natural moisture barrier and hydration with this beauty bar for women—ideal to use as a gentle face cleanser and body soap for sensitive skin MILD AND MOISTURIZING: Help maintain your skin’s natural moisture barrier and hydration with this beauty bar for women—ideal to use as a gentle face cleanser and body soap for sensitive skin GENTLE CLEANSING Lather in the luxurious feel of this beauty bar that won’t dry skin like other bath soap can. Gentle enough to use every day as on both your body and your face A FRESH ALTERNATIVE: Do you like shea butter soap or lavender soap? Try a Dove Beauty Bar gentle cleanser to help replenish nutrients, leaving dry skin feeling soft and smooth REDUCING WASTE: 20,500 tons of plastic saved yearly by creating plastic-free packaging on our beauty bar, 100 percent recycled plastic bottles in our lotion and body wash, and a refillable deodorant format"
